D1,D2
377.5,0.5091249999999999
378.0,0.510313
378.5,0.514938
379.0,0.5155630000000001
379.5,0.514938
380.0,0.512813
380.5,0.511625
381.0,0.51125
381.5,0.514375
382.0,0.515438
382.5,0.514688
383.0,0.5132500000000001
383.5,0.511938
384.0,0.509938
384.5,0.5135
385.0,0.515
385.5,0.514938
386.0,0.514375
386.5,0.51175
387.0,0.510563
387.5,0.510688
388.0,0.514625
388.5,0.515375
389.0,0.514375
389.5,0.5115000000000001
390.0,0.5095
390.5,0.5085000000000001
391.0,0.5138130000000001
391.5,0.513875
392.0,0.513063
392.5,0.512563
393.0,0.5118750000000001
393.5,0.509875
394.0,0.5138130000000001
394.5,0.5131249999999999
395.0,0.51375
395.5,0.512938
396.0,0.5110629999999999
396.5,0.507438
397.0,0.51125
397.5,0.513063
398.0,0.512688
398.5,0.5124380000000001
399.0,0.5105000000000001
399.5,0.5084380000000001
400.0,0.508375
400.5,0.512688
401.0,0.5128750000000001
401.49999999999994,0.512
401.99999999999994,0.510875
402.50000000000006,0.507688
403.0,0.5084380000000001
403.5,0.511125
404.0,0.511813
404.5,0.51175
405.0,0.5104380000000001
405.5,0.510563
405.99999999999994,0.50775
406.50000000000006,0.5110629999999999
407.0,0.511938
407.5,0.51175
408.0,0.5108130000000001
408.5,0.5105000000000001
409.0,0.507313
409.5,0.508563
409.99999999999994,0.511688
410.50000000000006,0.511125
411.00000000000006,0.510875
411.5,0.509313
412.0,0.507438
412.5,0.5039380000000001
413.0,0.510063
413.5,0.510375
413.99999999999994,0.51
414.49999999999994,0.5098130000000001
415.00000000000006,0.5091249999999999
415.5,0.506
416.0,0.5075000000000001
416.5,0.510063
417.0,0.5096250000000001
417.5,0.5095
418.0,0.5104380000000001
418.49999999999994,0.504375
419.00000000000006,0.5051249999999999
419.5,0.509875
420.0,0.509375
420.5,0.5096250000000001
421.0,0.507313
421.5,0.50575
422.0,0.5061880000000001
422.49999999999994,0.508938
423.00000000000006,0.509
